ID,gender,has_a_car,has_a_property,children_count,income,employment_status,education_level,marital_status,dwelling,age,employment_length,job_title,family_member_count,is_high_risk,cluster
5050667,F,N,N,1,99000.0,Working,Secondary / secondary special,Married,House / apartment,42,22,Laborers,3.0,0,0
5050670,F,N,N,1,99000.0,Working,Secondary / secondary special,Married,House / apartment,42,22,Laborers,3.0,0,0
5050672,M,N,N,0,171000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,32,0,High skill tech staff,1.0,0,0
5050674,M,Y,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,44,0,Drivers,3.0,0,0
5050683,F,N,N,0,157500.0,Working,Secondary / secondary special,Widow,House / apartment,49,0,Cleaning staff,1.0,0,0
5050684,F,N,N,0,157500.0,Working,Secondary / secondary special,Widow,House / apartment,49,0,Cleaning staff,1.0,0,0
5050686,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,41,7,Sales staff,2.0,0,0
5050687,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,41,7,Sales staff,2.0,0,1
5050688,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,41,7,Sales staff,2.0,0,1
5050689,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,41,7,Sales staff,2.0,0,0
5050724,F,Y,N,0,360000.0,Working,Higher education,Married,House / apartment,35,6,Accountants,2.0,0,1
5050730,F,N,N,0,135000.0,Commercial associate,Higher education,Separated,House / apartment,32,13,HR staff,1.0,0,0
5050732,F,N,N,0,135000.0,Commercial associate,Higher education,Separated,House / apartment,32,13,HR staff,1.0,0,0
5050735,F,N,N,0,135000.0,Commercial associate,Higher education,Separated,House / apartment,32,13,HR staff,1.0,0,0
5050748,F,N,N,1,159750.0,Commercial associate,Higher education,Civil marriage,House / apartment,25,0,Core staff,3.0,0,0
5050751,M,Y,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,55,1,Laborers,2.0,0,0
5050752,M,Y,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,55,1,Laborers,2.0,0,1
5050753,M,Y,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,55,1,Laborers,2.0,0,0
5050757,M,N,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,49,3,Drivers,2.0,0,1
5050758,M,N,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,49,3,Drivers,2.0,0,1
5050761,M,Y,N,0,180000.0,Working,Secondary / secondary special,Separated,Municipal apartment,39,0,Laborers,1.0,0,1
5050778,M,N,N,0,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,28,5,Laborers,1.0,0,0
5050779,M,N,N,0,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,28,5,Laborers,1.0,0,1
5050780,M,N,N,0,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,28,5,Laborers,1.0,0,0
5050781,M,N,N,0,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,28,5,Laborers,1.0,0,0
5050790,M,N,N,0,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,28,5,Laborers,1.0,0,1
5050791,M,N,N,0,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,28,5,Laborers,1.0,0,0
5050795,F,Y,N,1,135000.0,Working,Higher education,Civil marriage,House / apartment,35,1,Sales staff,3.0,0,0
5050796,F,Y,N,1,135000.0,Working,Higher education,Civil marriage,House / apartment,35,1,Sales staff,3.0,0,0
5050797,F,Y,N,1,135000.0,Working,Higher education,Civil marriage,House / apartment,35,1,Sales staff,3.0,0,0
5050813,M,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,43,7,Laborers,2.0,0,0
5050815,M,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,43,7,Laborers,2.0,0,0
5050829,F,N,N,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,49,30,Medicine staff,2.0,0,0
5050833,F,N,N,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,49,30,Medicine staff,2.0,0,0
5050838,M,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,63,0,Security staff,2.0,0,1
5050840,M,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,63,0,Security staff,2.0,0,0
5050848,F,N,N,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,42,13,Laborers,1.0,0,1
5050853,M,N,N,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,26,4,High skill tech staff,1.0,0,1
5050855,M,N,N,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,26,4,High skill tech staff,1.0,0,1
5050856,M,N,N,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,26,4,High skill tech staff,1.0,0,1
5050876,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,36,6,Accountants,2.0,0,0
5050888,M,Y,N,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,52,0,Unemployee,2.0,0,1
5050891,M,Y,N,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,52,0,Unemployee,2.0,0,1
5050902,F,N,N,0,270000.0,Commercial associate,Higher education,Married,House / apartment,41,22,Managers,2.0,0,1
5050904,F,N,N,0,270000.0,Commercial associate,Higher education,Married,House / apartment,41,22,Managers,2.0,0,0
5050913,F,Y,N,2,126000.0,Working,Higher education,Married,House / apartment,26,4,Core staff,4.0,0,1
5050914,F,Y,N,2,126000.0,Working,Higher education,Married,House / apartment,26,4,Core staff,4.0,0,1
5050921,F,Y,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,40,8,Laborers,3.0,0,1
5050922,F,Y,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,40,8,Laborers,3.0,0,1
5050923,F,Y,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,40,8,Laborers,3.0,0,0
5050947,F,N,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,34,11,Core staff,2.0,0,0
5050948,F,N,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,34,11,Core staff,2.0,0,0
5050949,F,N,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,34,11,Core staff,2.0,0,0
5050950,F,N,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,34,11,Core staff,2.0,0,0
5050951,F,N,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,34,11,Core staff,2.0,0,0
5050954,M,N,N,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,40,0,Unemployee,2.0,0,0
5050962,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,60,15,Low-skill Laborers,2.0,0,1
5050963,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,60,15,Low-skill Laborers,2.0,0,1
5050965,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,60,15,Low-skill Laborers,2.0,0,0
5050968,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,60,15,Low-skill Laborers,2.0,0,1
5050972,F,N,N,1,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,44,21,Core staff,2.0,0,0
5050979,M,Y,N,0,54000.0,Working,Secondary / secondary special,Married,House / apartment,60,38,Laborers,2.0,0,2
5050985,M,N,N,0,265581.0,State servant,Higher education,Married,House / apartment,30,2,Core staff,2.0,0,2
5051004,F,N,N,0,306000.0,Commercial associate,Higher education,Married,House / apartment,29,3,Managers,2.0,0,2
5051005,F,N,N,0,306000.0,Commercial associate,Higher education,Married,House / apartment,29,3,Managers,2.0,0,2
5051007,F,N,N,0,306000.0,Commercial associate,Higher education,Married,House / apartment,29,3,Managers,2.0,0,0
5051012,F,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,29,9,Realty agents,3.0,0,0
5051014,F,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,29,9,Realty agents,3.0,0,0
5051024,M,N,N,2,382500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,30,1,Drivers,4.0,0,0
5051025,M,Y,N,0,540000.0,Commercial associate,Higher education,Married,House / apartment,47,4,Laborers,2.0,0,2
5051026,M,Y,N,0,540000.0,Commercial associate,Higher education,Married,House / apartment,47,4,Laborers,2.0,0,2
5051027,M,Y,N,0,540000.0,Commercial associate,Higher education,Married,House / apartment,47,4,Laborers,2.0,0,0
5051029,M,Y,N,0,540000.0,Commercial associate,Higher education,Married,House / apartment,47,4,Laborers,2.0,0,0
5051030,M,Y,N,0,540000.0,Commercial associate,Higher education,Married,House / apartment,47,4,Laborers,2.0,0,0
5051032,M,Y,N,0,540000.0,Commercial associate,Higher education,Married,House / apartment,47,4,Laborers,2.0,0,0
5051044,M,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,62,6,Laborers,2.0,0,1
5051045,M,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,62,6,Laborers,2.0,0,0
5051056,F,N,N,0,49500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,66,0,Unemployee,1.0,0,0
5051057,F,N,N,0,49500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,66,0,Unemployee,1.0,0,1
5051058,F,N,N,0,49500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,66,0,Unemployee,1.0,0,0
5051059,F,N,N,0,49500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,66,0,Unemployee,1.0,0,0
5051063,F,N,N,0,73575.0,Pensioner,Secondary / secondary special,Widow,House / apartment,67,0,Unemployee,1.0,0,1
5051087,M,Y,N,2,315000.0,Working,Secondary / secondary special,Married,House / apartment,33,0,Laborers,4.0,1,0
5051089,F,N,N,0,247500.0,State servant,Higher education,Married,House / apartment,32,8,Core staff,2.0,0,0
5051094,M,Y,N,0,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,31,5,Managers,2.0,0,1
5051095,M,Y,N,0,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,31,5,Managers,2.0,0,1
5051097,F,N,N,0,69750.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,61,0,Unemployee,1.0,0,0
5051106,F,N,N,0,85500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,66,0,Unemployee,1.0,0,0
5051107,F,N,N,0,85500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,66,0,Unemployee,1.0,0,0
5051110,F,N,N,0,85500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,66,0,Unemployee,1.0,0,1
5051111,F,N,N,0,85500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,66,0,Unemployee,1.0,0,1
5051125,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,24,1,Core staff,2.0,0,1
5051129,F,N,N,0,450000.0,Commercial associate,Higher education,Single / not married,House / apartment,28,0,Core staff,1.0,0,0
5051130,F,N,N,0,450000.0,Commercial associate,Higher education,Single / not married,House / apartment,28,0,Core staff,1.0,0,0
5051141,F,N,N,0,144000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,43,6,Managers,1.0,0,1
5051148,F,N,N,0,234000.0,Working,Higher education,Single / not married,House / apartment,29,5,Managers,1.0,0,1
5051149,F,N,N,0,234000.0,Working,Higher education,Single / not married,House / apartment,29,5,Managers,1.0,0,0
5051150,F,N,N,0,234000.0,Working,Higher education,Single / not married,House / apartment,29,5,Managers,1.0,0,0
5051153,F,N,N,0,234000.0,Working,Higher education,Single / not married,House / apartment,29,5,Managers,1.0,0,1
5051154,M,N,N,1,247500.0,Working,Higher education,Single / not married,House / apartment,38,5,Laborers,2.0,0,0
5051155,M,N,N,1,247500.0,Working,Higher education,Single / not married,House / apartment,38,5,Laborers,2.0,0,0
5051156,M,N,N,1,247500.0,Working,Higher education,Single / not married,House / apartment,38,5,Laborers,2.0,0,0
5051157,M,N,N,1,247500.0,Working,Higher education,Single / not married,House / apartment,38,5,Laborers,2.0,0,1
5051175,M,Y,N,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,52,3,Laborers,2.0,0,0
5051178,M,Y,N,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,36,5,Laborers,3.0,0,1
5051186,M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,34,2,Core staff,1.0,0,0
5051187,M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,34,2,Core staff,1.0,0,0
5051191,M,Y,N,2,171000.0,Working,Higher education,Married,House / apartment,27,2,Laborers,4.0,0,0
5051208,F,Y,N,0,160200.0,State servant,Higher education,Married,House / apartment,40,17,Managers,2.0,0,1
5051210,M,Y,N,0,191700.0,Working,Lower secondary,Married,House / apartment,42,18,Drivers,2.0,1,0
5051211,F,N,N,0,94500.0,Pensioner,Secondary / secondary special,Civil marriage,With parents,56,0,Unemployee,2.0,0,0
5051212,M,Y,N,0,540000.0,Commercial associate,Higher education,Married,With parents,38,14,IT staff,2.0,0,1
5051216,M,Y,N,0,540000.0,Commercial associate,Higher education,Married,House / apartment,48,16,Managers,2.0,0,0
5051219,M,Y,N,0,540000.0,Commercial associate,Higher education,Married,House / apartment,48,16,Managers,2.0,0,1
5051229,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,35,0,Sales staff,3.0,0,1
5051238,F,Y,N,0,121500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,64,0,Unemployee,1.0,0,1
5051240,F,Y,N,0,121500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,64,0,Unemployee,1.0,0,1
5051244,F,Y,N,0,121500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,64,0,Unemployee,1.0,0,0
5051245,F,Y,N,0,121500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,64,0,Unemployee,1.0,0,1
5051246,F,Y,N,0,121500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,64,0,Unemployee,1.0,0,1
5051248,F,Y,N,0,121500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,64,0,Unemployee,1.0,0,1
5051250,F,Y,N,0,121500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,64,0,Unemployee,1.0,0,1
5051251,F,Y,N,0,121500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,64,0,Unemployee,1.0,0,0
5051256,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,50,9,Drivers,2.0,0,0
5051260,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,49,11,Sales staff,2.0,0,0
5051261,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,49,11,Sales staff,2.0,0,2
5052582,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,Office apartment,43,7,Security staff,3.0,0,0
5052584,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,Office apartment,43,7,Security staff,3.0,0,2
5052585,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,Office apartment,43,7,Security staff,3.0,0,2
5052598,F,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,57,0,Unemployee,2.0,0,1
5052599,F,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,57,0,Unemployee,2.0,0,0
5052617,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,51,4,Cleaning staff,1.0,0,0
5052619,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,51,4,Cleaning staff,1.0,0,0
5052620,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44,5,High skill tech staff,3.0,0,0
5052621,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44,5,High skill tech staff,3.0,0,1
5052622,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44,5,High skill tech staff,3.0,0,0
5052623,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44,5,High skill tech staff,3.0,0,2
5052624,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44,5,High skill tech staff,3.0,0,1
5052625,F,Y,N,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,51,15,Laborers,1.0,0,2
5052634,M,N,Y,0,253800.0,Commercial associate,Higher education,Married,House / apartment,57,8,Managers,2.0,0,1
5052635,M,N,Y,0,253800.0,Commercial associate,Higher education,Married,House / apartment,57,8,Managers,2.0,0,0
5052637,F,N,Y,0,225000.0,Working,Higher education,Widow,House / apartment,57,15,Sales staff,1.0,0,1
5052642,F,N,Y,0,225000.0,Working,Higher education,Widow,House / apartment,57,15,Sales staff,1.0,0,0
5052656,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,28,1,IT staff,2.0,0,0
5052662,F,Y,N,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44,12,High skill tech staff,2.0,0,1
5052664,F,Y,N,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44,12,High skill tech staff,2.0,0,1
5052665,F,Y,N,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44,12,High skill tech staff,2.0,0,0
5052666,F,Y,N,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44,12,High skill tech staff,2.0,0,0
5052667,F,Y,N,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44,12,High skill tech staff,2.0,0,0
